sample_index,original_orientation,orientation,time_ms,calibrated_z_g,ideal_z_g,signed_error_g
463,+X,-Y,90112,-0.005919786,0.0,-0.005919786
464,+X,-Y,90193,-0.010839411,0.0,-0.010839411
465,+X,-Y,90272,-0.013791186,0.0,-0.013791186
466,+X,-Y,90353,-0.013791186,0.0,-0.013791186
467,+X,-Y,90432,-0.013791186,0.0,-0.013791186
468,+X,-Y,90513,-0.010839411,0.0,-0.010839411
469,+X,-Y,90592,-0.007887636,0.0,-0.007887636
470,+X,-Y,90672,-0.008871561,0.0,-0.008871561
471,+X,-Y,90753,-0.015759037,0.0,-0.015759037
472,+X,-Y,90832,-0.003951935,0.0,-0.003951935
473,+X,-Y,90913,-0.005919786,0.0,-0.005919786
474,+X,-Y,90992,-0.001000160,0.0,-0.001000160
475,+X,-Y,91073,-0.000016235,0.0,-0.000016235
476,+X,-Y,91152,-0.010839411,0.0,-0.010839411
477,+X,-Y,91233,-0.001000160,0.0,-0.001000160
478,+X,-Y,91312,-0.001000160,0.0,-0.001000160
479,+X,-Y,91392,-0.006903711,0.0,-0.006903711
480,+X,-Y,91473,-0.010839411,0.0,-0.010839411
481,+X,-Y,91552,-0.005919786,0.0,-0.005919786
482,+X,-Y,91633,-0.014775112,0.0,-0.014775112
483,+X,-Y,91712,-0.013791186,0.0,-0.013791186
484,+X,-Y,91793,-0.010839411,0.0,-0.010839411
485,+X,-Y,91872,-0.015759037,0.0,-0.015759037
486,+X,-Y,91953,-0.008871561,0.0,-0.008871561
487,+X,-Y,92032,-0.007887636,0.0,-0.007887636
488,+X,-Y,92112,-0.006903711,0.0,-0.006903711
489,+X,-Y,92193,-0.007887636,0.0,-0.007887636
490,+X,-Y,92272,-0.007887636,0.0,-0.007887636
491,+X,-Y,92353,-0.001000160,0.0,-0.001000160
492,+X,-Y,92432,-0.010839411,0.0,-0.010839411
493,+X,-Y,92513,-0.014775112,0.0,-0.014775112
494,+X,-Y,92592,-0.007887636,0.0,-0.007887636
495,+X,-Y,92673,-0.013791186,0.0,-0.013791186
496,+X,-Y,92752,-0.014775112,0.0,-0.014775112
497,+X,-Y,92832,-0.015759037,0.0,-0.015759037
498,+X,-Y,92913,0.004903391,0.0,0.004903391
499,+X,-Y,92992,-0.007887636,0.0,-0.007887636
500,+X,-Y,93073,-0.014775112,0.0,-0.014775112
501,+X,-Y,93152,-0.013791186,0.0,-0.013791186
502,+X,-Y,93233,-0.013791186,0.0,-0.013791186
503,+X,-Y,93312,-0.013791186,0.0,-0.013791186
504,+X,-Y,93393,-0.003951935,0.0,-0.003951935
505,+X,-Y,93472,-0.008871561,0.0,-0.008871561
506,+X,-Y,93552,-0.010839411,0.0,-0.010839411
507,+X,-Y,93633,-0.010839411,0.0,-0.010839411
508,+X,-Y,93712,-0.013791186,0.0,-0.013791186
509,+X,-Y,93793,-0.010839411,0.0,-0.010839411
510,+X,-Y,93872,-0.003951935,0.0,-0.003951935
511,+X,-Y,93953,-0.014775112,0.0,-0.014775112
512,+X,-Y,94032,-0.008871561,0.0,-0.008871561
513,+X,-Y,94113,-0.007887636,0.0,-0.007887636
514,+X,-Y,94192,-0.008871561,0.0,-0.008871561
515,+X,-Y,94272,-0.008871561,0.0,-0.008871561
516,+X,-Y,94353,-0.010839411,0.0,-0.010839411
517,+X,-Y,94432,-0.008871561,0.0,-0.008871561
518,+X,-Y,94513,-0.014775112,0.0,-0.014775112
519,+X,-Y,94592,-0.006903711,0.0,-0.006903711
520,+X,-Y,94673,-0.008871561,0.0,-0.008871561
521,+X,-Y,94752,-0.007887636,0.0,-0.007887636
522,+X,-Y,94833,-0.013791186,0.0,-0.013791186
523,+X,-Y,94912,-0.008871561,0.0,-0.008871561
524,+X,-Y,94992,-0.013791186,0.0,-0.013791186
525,+X,-Y,95073,-0.007887636,0.0,-0.007887636
526,+X,-Y,95152,-0.010839411,0.0,-0.010839411
527,+X,-Y,95233,-0.010839411,0.0,-0.010839411
528,+X,-Y,95312,-0.015759037,0.0,-0.015759037
529,+X,-Y,95393,-0.010839411,0.0,-0.010839411
530,+X,-Y,95472,-0.008871561,0.0,-0.008871561
531,+X,-Y,95553,-0.014775112,0.0,-0.014775112
532,+X,-Y,95632,-0.005919786,0.0,-0.005919786
533,+X,-Y,95712,-0.004935860,0.0,-0.004935860
534,+X,-Y,95793,-0.007887636,0.0,-0.007887636
535,+X,-Y,95872,-0.011823336,0.0,-0.011823336
536,+X,-Y,95953,-0.010839411,0.0,-0.010839411
537,+X,-Y,96032,-0.007887636,0.0,-0.007887636
538,+X,-Y,96113,-0.013791186,0.0,-0.013791186
539,+X,-Y,96192,-0.013791186,0.0,-0.013791186
540,+X,-Y,96273,0.004903391,0.0,0.004903391
541,+X,-Y,96352,0.000967690,0.0,0.000967690
542,+X,-Y,96432,-0.000016235,0.0,-0.000016235
543,+X,-Y,96513,-0.008871561,0.0,-0.008871561
544,+X,-Y,96592,-0.010839411,0.0,-0.010839411
545,+X,-Y,96673,-0.008871561,0.0,-0.008871561
546,+X,-Y,96752,-0.008871561,0.0,-0.008871561
547,+X,-Y,96833,-0.011823336,0.0,-0.011823336
548,+X,-Y,96912,-0.003951935,0.0,-0.003951935
549,+X,-Y,96993,-0.007887636,0.0,-0.007887636
550,+X,-Y,97072,-0.010839411,0.0,-0.010839411
551,+X,-Y,97153,-0.010839411,0.0,-0.010839411
552,+X,-Y,97232,-0.010839411,0.0,-0.010839411
553,+X,-Y,97312,-0.008871561,0.0,-0.008871561
554,+X,-Y,97393,-0.010839411,0.0,-0.010839411
555,+X,-Y,97472,-0.007887636,0.0,-0.007887636
556,+X,-Y,97553,-0.015759037,0.0,-0.015759037
557,+X,-Y,97632,0.000967690,0.0,0.000967690
558,+X,-Y,97713,-0.006903711,0.0,-0.006903711
559,+X,-Y,97792,-0.007887636,0.0,-0.007887636
560,+X,-Y,97873,-0.010839411,0.0,-0.010839411
561,+X,-Y,97952,-0.010839411,0.0,-0.010839411
562,+X,-Y,98032,-0.003951935,0.0,-0.003951935
563,+X,-Y,98113,-0.003951935,0.0,-0.003951935
564,+X,-Y,98192,-0.014775112,0.0,-0.014775112
565,+X,-Y,98273,-0.007887636,0.0,-0.007887636
566,+X,-Y,98352,0.003919466,0.0,0.003919466
567,+X,-Y,98433,-0.007887636,0.0,-0.007887636
568,+X,-Y,98512,-0.007887636,0.0,-0.007887636
569,+X,-Y,98593,-0.003951935,0.0,-0.003951935
570,+X,-Y,98672,-0.001000160,0.0,-0.001000160
571,+X,-Y,98753,-0.007887636,0.0,-0.007887636
572,+X,-Y,98832,-0.007887636,0.0,-0.007887636
573,+X,-Y,98912,-0.013791186,0.0,-0.013791186
574,+X,-Y,98992,0.000967690,0.0,0.000967690
575,+X,-Y,99072,-0.007887636,0.0,-0.007887636
576,+X,-Y,99153,-0.007887636,0.0,-0.007887636
577,+X,-Y,99232,-0.005919786,0.0,-0.005919786
578,+X,-Y,99313,-0.004935860,0.0,-0.004935860
579,+X,-Y,99392,-0.003951935,0.0,-0.003951935
580,+X,-Y,99473,-0.007887636,0.0,-0.007887636
581,+X,-Y,99552,-0.011823336,0.0,-0.011823336
582,+X,-Y,99633,-0.005919786,0.0,-0.005919786
583,+X,-Y,99712,-0.003951935,0.0,-0.003951935
584,+X,-Y,99792,-0.003951935,0.0,-0.003951935
585,+X,-Y,99873,-0.007887636,0.0,-0.007887636
586,+X,-Y,99952,-0.003951935,0.0,-0.003951935
587,+X,-Y,100033,-0.008871561,0.0,-0.008871561
588,+X,-Y,100112,-0.008871561,0.0,-0.008871561
589,+X,-Y,100193,-0.007887636,0.0,-0.007887636
590,+X,-Y,100273,-0.014775112,0.0,-0.014775112
591,+X,-Y,100352,-0.008871561,0.0,-0.008871561
592,+X,-Y,100433,-0.010839411,0.0,-0.010839411
593,+X,-Y,100512,-0.006903711,0.0,-0.006903711
594,+X,-Y,100592,-0.013791186,0.0,-0.013791186
595,+X,-Y,100673,-0.013791186,0.0,-0.013791186
596,+X,-Y,100752,0.000967690,0.0,0.000967690
597,+X,-Y,100832,-0.007887636,0.0,-0.007887636
598,+X,-Y,100913,-0.006903711,0.0,-0.006903711
599,+X,-Y,100992,-0.006903711,0.0,-0.006903711
600,+X,-Y,101072,-0.006903711,0.0,-0.006903711
601,+X,-Y,101153,-0.002968010,0.0,-0.002968010
602,+X,-Y,101232,-0.007887636,0.0,-0.007887636
603,+X,-Y,101313,-0.013791186,0.0,-0.013791186
604,+X,-Y,101392,-0.016742962,0.0,-0.016742962
605,+X,-Y,101472,-0.016742962,0.0,-0.016742962
606,+X,-Y,101553,-0.014775112,0.0,-0.014775112
607,+X,-Y,101632,-0.007887636,0.0,-0.007887636
608,+X,-Y,101712,-0.008871561,0.0,-0.008871561
609,+X,-Y,101793,-0.010839411,0.0,-0.010839411
610,+X,-Y,101872,-0.007887636,0.0,-0.007887636
611,+X,-Y,101953,-0.013791186,0.0,-0.013791186
612,+X,-Y,102033,-0.013791186,0.0,-0.013791186
613,+X,-Y,102112,-0.010839411,0.0,-0.010839411
614,+X,-Y,102193,-0.010839411,0.0,-0.010839411
615,+X,-Y,102272,-0.015759037,0.0,-0.015759037
616,+X,-Y,102352,-0.015759037,0.0,-0.015759037
617,+X,-Y,102433,-0.015759037,0.0,-0.015759037
618,+X,-Y,102512,-0.000016235,0.0,-0.000016235
619,+X,-Y,102592,-0.007887636,0.0,-0.007887636
620,+X,-Y,102673,-0.010839411,0.0,-0.010839411
621,+X,-Y,102752,-0.011823336,0.0,-0.011823336
622,+X,-Y,102833,-0.001000160,0.0,-0.001000160
623,+X,-Y,102913,-0.002968010,0.0,-0.002968010
624,+X,-Y,102992,-0.002968010,0.0,-0.002968010
625,+X,-Y,103073,-0.007887636,0.0,-0.007887636
626,+X,-Y,103152,-0.006903711,0.0,-0.006903711
627,+X,-Y,103232,-0.007887636,0.0,-0.007887636
628,+X,-Y,103313,-0.006903711,0.0,-0.006903711
629,+X,-Y,103392,-0.010839411,0.0,-0.010839411
630,+X,-Y,103472,-0.006903711,0.0,-0.006903711
631,+X,-Y,103553,-0.010839411,0.0,-0.010839411
632,+X,-Y,103632,-0.013791186,0.0,-0.013791186
633,+X,-Y,103713,-0.007887636,0.0,-0.007887636
634,+X,-Y,103792,-0.010839411,0.0,-0.010839411
635,+X,-Y,103872,-0.015759037,0.0,-0.015759037
636,+X,-Y,103953,-0.013791186,0.0,-0.013791186
637,+X,-Y,104032,-0.013791186,0.0,-0.013791186
638,+X,-Y,104112,0.004903391,0.0,0.004903391
639,+X,-Y,104193,-0.007887636,0.0,-0.007887636
640,+X,-Y,104272,-0.013791186,0.0,-0.013791186
641,+X,-Y,104353,-0.010839411,0.0,-0.010839411
642,+X,-Y,104432,-0.014775112,0.0,-0.014775112
643,+X,-Y,104512,-0.014775112,0.0,-0.014775112
644,+X,-Y,104593,-0.007887636,0.0,-0.007887636
645,+X,-Y,104672,-0.014775112,0.0,-0.014775112
646,+X,-Y,104752,-0.006903711,0.0,-0.006903711
647,+X,-Y,104833,-0.006903711,0.0,-0.006903711
648,+X,-Y,104912,-0.010839411,0.0,-0.010839411
649,+X,-Y,104993,-0.010839411,0.0,-0.010839411
650,+X,-Y,105072,-0.014775112,0.0,-0.014775112
651,+X,-Y,105152,-0.003951935,0.0,-0.003951935
652,+X,-Y,105233,-0.010839411,0.0,-0.010839411
653,+X,-Y,105312,-0.000016235,0.0,-0.000016235
654,+X,-Y,105392,-0.007887636,0.0,-0.007887636
655,+X,-Y,105473,-0.015759037,0.0,-0.015759037
656,+X,-Y,105552,-0.008871561,0.0,-0.008871561
657,+X,-Y,105632,-0.000016235,0.0,-0.000016235
658,+X,-Y,105713,-0.003951935,0.0,-0.003951935
659,+X,-Y,105792,-0.007887636,0.0,-0.007887636
660,+X,-Y,105873,-0.003951935,0.0,-0.003951935
661,+X,-Y,105953,-0.003951935,0.0,-0.003951935
662,+X,-Y,106032,0.009823016,0.0,0.009823016
663,+X,-Y,106113,-0.010839411,0.0,-0.010839411
664,+X,-Y,106192,-0.006903711,0.0,-0.006903711
665,+X,-Y,106272,-0.003951935,0.0,-0.003951935
666,+X,-Y,106353,-0.007887636,0.0,-0.007887636
667,+X,-Y,106432,-0.010839411,0.0,-0.010839411
668,+X,-Y,106512,-0.003951935,0.0,-0.003951935
669,+X,-Y,106593,-0.008871561,0.0,-0.008871561
670,+X,-Y,106672,-0.013791186,0.0,-0.013791186
671,+X,-Y,106753,-0.013791186,0.0,-0.013791186
672,+X,-Y,106833,-0.012807261,0.0,-0.012807261
673,+X,-Y,106912,-0.012807261,0.0,-0.012807261
674,+X,-Y,106993,-0.010839411,0.0,-0.010839411
675,+X,-Y,107072,-0.013791186,0.0,-0.013791186
676,+X,-Y,107152,-0.011823336,0.0,-0.011823336
677,+X,-Y,107233,-0.007887636,0.0,-0.007887636
678,+X,-Y,107312,-0.000016235,0.0,-0.000016235
679,+X,-Y,107392,-0.003951935,0.0,-0.003951935
680,+X,-Y,107473,-0.012807261,0.0,-0.012807261
681,+X,-Y,107552,-0.010839411,0.0,-0.010839411
682,+X,-Y,107633,-0.005919786,0.0,-0.005919786
683,+X,-Y,107712,-0.008871561,0.0,-0.008871561
684,+X,-Y,107792,-0.010839411,0.0,-0.010839411
685,+X,-Y,107873,-0.010839411,0.0,-0.010839411
686,+X,-Y,107952,-0.007887636,0.0,-0.007887636
687,+X,-Y,108032,-0.008871561,0.0,-0.008871561
688,+X,-Y,108113,-0.015759037,0.0,-0.015759037
689,+X,-Y,108192,-0.001000160,0.0,-0.001000160
690,+X,-Y,108272,-0.013791186,0.0,-0.013791186
691,+X,-Y,108353,-0.014775112,0.0,-0.014775112
692,+X,-Y,108432,-0.005919786,0.0,-0.005919786
693,+X,-Y,108513,-0.007887636,0.0,-0.007887636
694,+X,-Y,108592,-0.002968010,0.0,-0.002968010
695,+X,-Y,108672,-0.008871561,0.0,-0.008871561
696,+X,-Y,108753,-0.011823336,0.0,-0.011823336
697,+X,-Y,108832,-0.011823336,0.0,-0.011823336
698,+X,-Y,108912,-0.010839411,0.0,-0.010839411
699,+X,-Y,108993,-0.002968010,0.0,-0.002968010
700,+X,-Y,109072,-0.010839411,0.0,-0.010839411
701,+X,-Y,109153,-0.014775112,0.0,-0.014775112
702,+X,-Y,109233,-0.014775112,0.0,-0.014775112
703,+X,-Y,109312,0.003919466,0.0,0.003919466
704,+X,-Y,109393,-0.001000160,0.0,-0.001000160
705,+X,-Y,109472,-0.007887636,0.0,-0.007887636
706,+X,-Y,109552,-0.006903711,0.0,-0.006903711
707,+X,-Y,109633,-0.010839411,0.0,-0.010839411
708,+X,-Y,109712,-0.010839411,0.0,-0.010839411
709,+X,-Y,109792,-0.010839411,0.0,-0.010839411
710,+X,-Y,109873,-0.007887636,0.0,-0.007887636
711,+X,-Y,109952,-0.014775112,0.0,-0.014775112
712,+X,-Y,110032,-0.016742962,0.0,-0.016742962
713,+X,-Y,110113,-0.014775112,0.0,-0.014775112
714,+X,-Y,110192,-0.008871561,0.0,-0.008871561
715,+X,-Y,110273,-0.007887636,0.0,-0.007887636
716,+X,-Y,110352,-0.003951935,0.0,-0.003951935
717,+X,-Y,110432,-0.003951935,0.0,-0.003951935
718,+X,-Y,110513,-0.003951935,0.0,-0.003951935
719,+X,-Y,110592,-0.005919786,0.0,-0.005919786
720,+X,-Y,110672,0.004903391,0.0,0.004903391
721,+X,-Y,110753,-0.010839411,0.0,-0.010839411
722,+X,-Y,110832,-0.010839411,0.0,-0.010839411
723,+X,-Y,110913,-0.016742962,0.0,-0.016742962
724,+X,-Y,110993,-0.000016235,0.0,-0.000016235
725,+X,-Y,111072,0.004903391,0.0,0.004903391
726,+X,-Y,111153,-0.015759037,0.0,-0.015759037
727,+X,-Y,111232,0.003919466,0.0,0.003919466
728,+X,-Y,111312,-0.000016235,0.0,-0.000016235
729,+X,-Y,111393,-0.008871561,0.0,-0.008871561
730,+X,-Y,111472,-0.001000160,0.0,-0.001000160
731,+X,-Y,111552,-0.003951935,0.0,-0.003951935
732,+X,-Y,111633,-0.005919786,0.0,-0.005919786
733,+X,-Y,111712,0.000967690,0.0,0.000967690
734,+X,-Y,111793,0.000967690,0.0,0.000967690
735,+X,-Y,111872,-0.002968010,0.0,-0.002968010
736,+X,-Y,111952,-0.013791186,0.0,-0.013791186
737,+X,-Y,112033,-0.007887636,0.0,-0.007887636
738,+X,-Y,112112,-0.010839411,0.0,-0.010839411
739,+X,-Y,112192,-0.007887636,0.0,-0.007887636
740,+X,-Y,112273,-0.003951935,0.0,-0.003951935
741,+X,-Y,112352,-0.003951935,0.0,-0.003951935
742,+X,-Y,112432,-0.007887636,0.0,-0.007887636
743,+X,-Y,112513,-0.010839411,0.0,-0.010839411
744,+X,-Y,112592,-0.007887636,0.0,-0.007887636
745,+X,-Y,112673,-0.007887636,0.0,-0.007887636
746,+X,-Y,112752,-0.007887636,0.0,-0.007887636
747,+X,-Y,112832,-0.010839411,0.0,-0.010839411
748,+X,-Y,112913,-0.011823336,0.0,-0.011823336
749,+X,-Y,112992,-0.007887636,0.0,-0.007887636
750,+X,-Y,113072,-0.010839411,0.0,-0.010839411
751,+X,-Y,113153,-0.007887636,0.0,-0.007887636
752,+X,-Y,113232,-0.010839411,0.0,-0.010839411
753,+X,-Y,113313,-0.013791186,0.0,-0.013791186
754,+X,-Y,113392,-0.013791186,0.0,-0.013791186
755,+X,-Y,113472,-0.016742962,0.0,-0.016742962
756,+X,-Y,113553,-0.011823336,0.0,-0.011823336
757,+X,-Y,113632,-0.000016235,0.0,-0.000016235
758,+X,-Y,113712,-0.000016235,0.0,-0.000016235
759,+X,-Y,113793,-0.001000160,0.0,-0.001000160
760,+X,-Y,113872,-0.008871561,0.0,-0.008871561
761,+X,-Y,113952,-0.000016235,0.0,-0.000016235
762,+X,-Y,114033,-0.000016235,0.0,-0.000016235
763,+X,-Y,114112,-0.001000160,0.0,-0.001000160
764,+X,-Y,114193,-0.010839411,0.0,-0.010839411
765,+X,-Y,114272,-0.001000160,0.0,-0.001000160
766,+X,-Y,114352,-0.000016235,0.0,-0.000016235
767,+X,-Y,114433,-0.010839411,0.0,-0.010839411
768,+X,-Y,114512,-0.008871561,0.0,-0.008871561
769,+X,-Y,114592,-0.007887636,0.0,-0.007887636
770,+X,-Y,114673,-0.007887636,0.0,-0.007887636
771,+X,-Y,114752,-0.010839411,0.0,-0.010839411
772,+X,-Y,114833,-0.015759037,0.0,-0.015759037
773,+X,-Y,114913,-0.005919786,0.0,-0.005919786
774,+X,-Y,114992,-0.010839411,0.0,-0.010839411
775,+X,-Y,115073,-0.008871561,0.0,-0.008871561
776,+X,-Y,115152,-0.005919786,0.0,-0.005919786
777,+X,-Y,115232,-0.006903711,0.0,-0.006903711
778,+X,-Y,115313,-0.007887636,0.0,-0.007887636
779,+X,-Y,115392,-0.002968010,0.0,-0.002968010
780,+X,-Y,115472,-0.011823336,0.0,-0.011823336
781,+X,-Y,115553,0.003919466,0.0,0.003919466
782,+X,-Y,115632,0.003919466,0.0,0.003919466
783,+X,-Y,115713,-0.005919786,0.0,-0.005919786
784,+X,-Y,115792,0.003919466,0.0,0.003919466
785,+X,-Y,115872,-0.006903711,0.0,-0.006903711
786,+X,-Y,115953,-0.010839411,0.0,-0.010839411
787,+X,-Y,116032,-0.003951935,0.0,-0.003951935
788,+X,-Y,116113,-0.006903711,0.0,-0.006903711
789,+X,-Y,116193,-0.000016235,0.0,-0.000016235
790,+X,-Y,116272,-0.000016235,0.0,-0.000016235
791,+X,-Y,116353,-0.007887636,0.0,-0.007887636
792,+X,-Y,116432,-0.005919786,0.0,-0.005919786
793,+X,-Y,116512,-0.007887636,0.0,-0.007887636
794,+X,-Y,116593,-0.003951935,0.0,-0.003951935
795,+X,-Y,116672,-0.003951935,0.0,-0.003951935
796,+X,-Y,116752,-0.007887636,0.0,-0.007887636
797,+X,-Y,116833,-0.005919786,0.0,-0.005919786
798,+X,-Y,116912,-0.000016235,0.0,-0.000016235
799,+X,-Y,116993,-0.006903711,0.0,-0.006903711
800,+X,-Y,117073,-0.010839411,0.0,-0.010839411
801,+X,-Y,117152,-0.010839411,0.0,-0.010839411
802,+X,-Y,117233,-0.006903711,0.0,-0.006903711
803,+X,-Y,117312,-0.002968010,0.0,-0.002968010
804,+X,-Y,117392,0.001951615,0.0,0.001951615
805,+X,-Y,117473,-0.003951935,0.0,-0.003951935
806,+X,-Y,117552,-0.003951935,0.0,-0.003951935
807,+X,-Y,117632,-0.003951935,0.0,-0.003951935
808,+X,-Y,117713,-0.007887636,0.0,-0.007887636
809,+X,-Y,117792,-0.007887636,0.0,-0.007887636
810,+X,-Y,117873,-0.010839411,0.0,-0.010839411
811,+X,-Y,117952,-0.008871561,0.0,-0.008871561
812,+X,-Y,118032,-0.010839411,0.0,-0.010839411
813,+X,-Y,118113,-0.003951935,0.0,-0.003951935
814,+X,-Y,118192,0.004903391,0.0,0.004903391
815,+X,-Y,118272,-0.007887636,0.0,-0.007887636
816,+X,-Y,118353,-0.007887636,0.0,-0.007887636
817,+X,-Y,118432,-0.008871561,0.0,-0.008871561
818,+X,-Y,118512,-0.005919786,0.0,-0.005919786
819,+X,-Y,118593,-0.005919786,0.0,-0.005919786
820,+X,-Y,118672,-0.010839411,0.0,-0.010839411
821,+X,-Y,118753,-0.013791186,0.0,-0.013791186
822,+X,-Y,118832,-0.006903711,0.0,-0.006903711
823,+X,-Y,118912,-0.005919786,0.0,-0.005919786
824,+X,-Y,118993,-0.007887636,0.0,-0.007887636
825,+X,-Y,119072,-0.001000160,0.0,-0.001000160
826,+X,-Y,119152,-0.003951935,0.0,-0.003951935
827,+X,-Y,119233,-0.015759037,0.0,-0.015759037
828,+X,-Y,119312,-0.001000160,0.0,-0.001000160
829,+X,-Y,119392,-0.008871561,0.0,-0.008871561
830,+X,-Y,119473,0.001951615,0.0,0.001951615
831,+X,-Y,119552,0.001951615,0.0,0.001951615
832,+X,-Y,119633,-0.005919786,0.0,-0.005919786
833,+X,-Y,119712,-0.006903711,0.0,-0.006903711
834,+X,-Y,119792,-0.014775112,0.0,-0.014775112
835,+X,-Y,119873,-0.010839411,0.0,-0.010839411
836,+X,-Y,119952,-0.015759037,0.0,-0.015759037
837,+X,-Y,120032,-0.021662587,0.0,-0.021662587
838,+X,-Y,120113,-0.005919786,0.0,-0.005919786
839,+X,-Y,120192,-0.006903711,0.0,-0.006903711
840,+X,-Y,120273,-0.003951935,0.0,-0.003951935
841,+X,-Y,120353,0.001951615,0.0,0.001951615
842,+X,-Y,120432,-0.007887636,0.0,-0.007887636
843,+X,-Y,120513,-0.007887636,0.0,-0.007887636
844,+X,-Y,120592,-0.009855486,0.0,-0.009855486
845,+X,-Y,120672,0.004903391,0.0,0.004903391
846,+X,-Y,120753,-0.000016235,0.0,-0.000016235
847,+X,-Y,120832,-0.006903711,0.0,-0.006903711
848,+X,-Y,120912,-0.010839411,0.0,-0.010839411
849,+X,-Y,120993,-0.007887636,0.0,-0.007887636
850,+X,-Y,121072,-0.008871561,0.0,-0.008871561
851,+X,-Y,121153,-0.007887636,0.0,-0.007887636
852,+X,-Y,121232,-0.010839411,0.0,-0.010839411
853,+X,-Y,121312,-0.007887636,0.0,-0.007887636
854,+X,-Y,121393,-0.014775112,0.0,-0.014775112
855,+X,-Y,121472,-0.014775112,0.0,-0.014775112
856,+X,-Y,121552,-0.010839411,0.0,-0.010839411
857,+X,-Y,121633,-0.008871561,0.0,-0.008871561
858,+X,-Y,121712,-0.015759037,0.0,-0.015759037
859,+X,-Y,121793,-0.013791186,0.0,-0.013791186
860,+X,-Y,121872,0.000967690,0.0,0.000967690
861,+X,-Y,121952,-0.006903711,0.0,-0.006903711
862,+X,-Y,122033,-0.010839411,0.0,-0.010839411
863,+X,-Y,122112,-0.010839411,0.0,-0.010839411
864,+X,-Y,122192,-0.005919786,0.0,-0.005919786
865,+X,-Y,122273,-0.015759037,0.0,-0.015759037
866,+X,-Y,122352,-0.000016235,0.0,-0.000016235
867,+X,-Y,122432,-0.013791186,0.0,-0.013791186
868,+X,-Y,122513,-0.013791186,0.0,-0.013791186
869,+X,-Y,122592,-0.011823336,0.0,-0.011823336
870,+X,-Y,122673,-0.007887636,0.0,-0.007887636
871,+X,-Y,122752,-0.003951935,0.0,-0.003951935
872,+X,-Y,122832,-0.007887636,0.0,-0.007887636
873,+X,-Y,122913,-0.007887636,0.0,-0.007887636
874,+X,-Y,122992,-0.005919786,0.0,-0.005919786
875,+X,-Y,123072,-0.008871561,0.0,-0.008871561
876,+X,-Y,123153,-0.007887636,0.0,-0.007887636
877,+X,-Y,123232,-0.003951935,0.0,-0.003951935
878,+X,-Y,123313,-0.005919786,0.0,-0.005919786
879,+X,-Y,123393,-0.011823336,0.0,-0.011823336
880,+X,-Y,123472,-0.011823336,0.0,-0.011823336
881,+X,-Y,123553,-0.007887636,0.0,-0.007887636
882,+X,-Y,123632,-0.013791186,0.0,-0.013791186
883,+X,-Y,123712,-0.003951935,0.0,-0.003951935
884,+X,-Y,123793,-0.007887636,0.0,-0.007887636
885,+X,-Y,123872,-0.006903711,0.0,-0.006903711
886,+X,-Y,123953,-0.008871561,0.0,-0.008871561
887,+X,-Y,124033,-0.010839411,0.0,-0.010839411
888,+X,-Y,124112,0.000967690,0.0,0.000967690
889,+X,-Y,124193,-0.001000160,0.0,-0.001000160
890,+X,-Y,124272,-0.008871561,0.0,-0.008871561
891,+X,-Y,124352,-0.006903711,0.0,-0.006903711
892,+X,-Y,124433,-0.006903711,0.0,-0.006903711
893,+X,-Y,124512,-0.003951935,0.0,-0.003951935
894,+X,-Y,124592,-0.010839411,0.0,-0.010839411
895,+X,-Y,124673,-0.007887636,0.0,-0.007887636
896,+X,-Y,124752,-0.005919786,0.0,-0.005919786
897,+X,-Y,124833,-0.013791186,0.0,-0.013791186
898,+X,-Y,124912,-0.011823336,0.0,-0.011823336
899,+X,-Y,124992,-0.008871561,0.0,-0.008871561
900,+X,-Y,125073,-0.005919786,0.0,-0.005919786
901,+X,-Y,125152,-0.010839411,0.0,-0.010839411
902,+X,-Y,125232,-0.007887636,0.0,-0.007887636
903,+X,-Y,125313,-0.014775112,0.0,-0.014775112
904,+X,-Y,125392,-0.014775112,0.0,-0.014775112
905,+X,-Y,125472,-0.010839411,0.0,-0.010839411
906,+X,-Y,125553,-0.014775112,0.0,-0.014775112
907,+X,-Y,125632,-0.014775112,0.0,-0.014775112
908,+X,-Y,125713,-0.011823336,0.0,-0.011823336
909,+X,-Y,125792,-0.007887636,0.0,-0.007887636
910,+X,-Y,125872,-0.002968010,0.0,-0.002968010
911,+X,-Y,125953,-0.005919786,0.0,-0.005919786
912,+X,-Y,126032,-0.010839411,0.0,-0.010839411
913,+X,-Y,126112,-0.010839411,0.0,-0.010839411
914,+X,-Y,126193,-0.007887636,0.0,-0.007887636
915,+X,-Y,126272,-0.010839411,0.0,-0.010839411
916,+X,-Y,126353,-0.010839411,0.0,-0.010839411
917,+X,-Y,126432,-0.008871561,0.0,-0.008871561
918,+X,-Y,126512,-0.005919786,0.0,-0.005919786
919,+X,-Y,126593,-0.008871561,0.0,-0.008871561
920,+X,-Y,126672,-0.011823336,0.0,-0.011823336
921,+X,-Y,126752,-0.010839411,0.0,-0.010839411
922,+X,-Y,126833,-0.001000160,0.0,-0.001000160
923,+X,-Y,126912,-0.005919786,0.0,-0.005919786
924,+X,-Y,126993,-0.008871561,0.0,-0.008871561
925,+X,-Y,127072,-0.007887636,0.0,-0.007887636
926,+X,-Y,127152,-0.006903711,0.0,-0.006903711
927,+X,-Y,127233,-0.011823336,0.0,-0.011823336
928,+X,-Y,127312,-0.006903711,0.0,-0.006903711
