sample_index,original_orientation,orientation,time_ms,uncalibrated_y_g,ideal_y_g,signed_error_g
3658,-Y,+X,488222,-0.066000000,0.0,-0.066000000
3659,-Y,+X,488301,-0.068000000,0.0,-0.068000000
3660,-Y,+X,488382,-0.068000000,0.0,-0.068000000
3661,-Y,+X,488461,-0.072000000,0.0,-0.072000000
3662,-Y,+X,488542,-0.064000000,0.0,-0.064000000
3663,-Y,+X,488621,-0.068000000,0.0,-0.068000000
3664,-Y,+X,488702,-0.068000000,0.0,-0.068000000
3665,-Y,+X,488781,-0.072000000,0.0,-0.072000000
3666,-Y,+X,488861,-0.077000000,0.0,-0.077000000
3667,-Y,+X,488941,-0.064000000,0.0,-0.064000000
3668,-Y,+X,489021,-0.064000000,0.0,-0.064000000
3669,-Y,+X,489102,-0.066000000,0.0,-0.066000000
3670,-Y,+X,489181,-0.068000000,0.0,-0.068000000
3671,-Y,+X,489262,-0.069000000,0.0,-0.069000000
3672,-Y,+X,489341,-0.069000000,0.0,-0.069000000
3673,-Y,+X,489422,-0.074000000,0.0,-0.074000000
3674,-Y,+X,489501,-0.073000000,0.0,-0.073000000
3675,-Y,+X,489582,-0.068000000,0.0,-0.068000000
3676,-Y,+X,489661,-0.069000000,0.0,-0.069000000
3677,-Y,+X,489742,-0.068000000,0.0,-0.068000000
3678,-Y,+X,489821,-0.068000000,0.0,-0.068000000
3679,-Y,+X,489902,-0.071000000,0.0,-0.071000000
3680,-Y,+X,489981,-0.071000000,0.0,-0.071000000
3681,-Y,+X,490061,-0.069000000,0.0,-0.069000000
3682,-Y,+X,490141,-0.068000000,0.0,-0.068000000
3683,-Y,+X,490221,-0.065000000,0.0,-0.065000000
3684,-Y,+X,490302,-0.066000000,0.0,-0.066000000
3685,-Y,+X,490381,-0.066000000,0.0,-0.066000000
3686,-Y,+X,490462,-0.073000000,0.0,-0.073000000
3687,-Y,+X,490541,-0.071000000,0.0,-0.071000000
3688,-Y,+X,490622,-0.065000000,0.0,-0.065000000
3689,-Y,+X,490701,-0.069000000,0.0,-0.069000000
3690,-Y,+X,490782,-0.071000000,0.0,-0.071000000
3691,-Y,+X,490861,-0.069000000,0.0,-0.069000000
3692,-Y,+X,490942,-0.057000000,0.0,-0.057000000
3693,-Y,+X,491021,-0.073000000,0.0,-0.073000000
3694,-Y,+X,491102,-0.069000000,0.0,-0.069000000
3695,-Y,+X,491181,-0.071000000,0.0,-0.071000000
3696,-Y,+X,491261,-0.065000000,0.0,-0.065000000
3697,-Y,+X,491341,-0.068000000,0.0,-0.068000000
3698,-Y,+X,491421,-0.068000000,0.0,-0.068000000
3699,-Y,+X,491502,-0.071000000,0.0,-0.071000000
3700,-Y,+X,491581,-0.073000000,0.0,-0.073000000
3701,-Y,+X,491662,-0.068000000,0.0,-0.068000000
3702,-Y,+X,491741,-0.068000000,0.0,-0.068000000
3703,-Y,+X,491822,-0.066000000,0.0,-0.066000000
3704,-Y,+X,491901,-0.061000000,0.0,-0.061000000
3705,-Y,+X,491982,-0.064000000,0.0,-0.064000000
3706,-Y,+X,492061,-0.073000000,0.0,-0.073000000
3707,-Y,+X,492142,-0.065000000,0.0,-0.065000000
3708,-Y,+X,492221,-0.068000000,0.0,-0.068000000
3709,-Y,+X,492302,-0.064000000,0.0,-0.064000000
3710,-Y,+X,492381,-0.064000000,0.0,-0.064000000
3711,-Y,+X,492462,-0.065000000,0.0,-0.065000000
3712,-Y,+X,492541,-0.061000000,0.0,-0.061000000
3713,-Y,+X,492621,-0.077000000,0.0,-0.077000000
3714,-Y,+X,492701,-0.066000000,0.0,-0.066000000
3715,-Y,+X,492781,-0.068000000,0.0,-0.068000000
3716,-Y,+X,492862,-0.066000000,0.0,-0.066000000
3717,-Y,+X,492941,-0.071000000,0.0,-0.071000000
3718,-Y,+X,493022,-0.077000000,0.0,-0.077000000
3719,-Y,+X,493101,-0.064000000,0.0,-0.064000000
3720,-Y,+X,493182,-0.068000000,0.0,-0.068000000
3721,-Y,+X,493261,-0.071000000,0.0,-0.071000000
3722,-Y,+X,493342,-0.068000000,0.0,-0.068000000
3723,-Y,+X,493421,-0.068000000,0.0,-0.068000000
3724,-Y,+X,493502,-0.073000000,0.0,-0.073000000
3725,-Y,+X,493581,-0.071000000,0.0,-0.071000000
3726,-Y,+X,493662,-0.071000000,0.0,-0.071000000
3727,-Y,+X,493741,-0.068000000,0.0,-0.068000000
3728,-Y,+X,493821,-0.068000000,0.0,-0.068000000
3729,-Y,+X,493901,-0.065000000,0.0,-0.065000000
3730,-Y,+X,493981,-0.069000000,0.0,-0.069000000
3731,-Y,+X,494062,-0.068000000,0.0,-0.068000000
3732,-Y,+X,494141,-0.066000000,0.0,-0.066000000
3733,-Y,+X,494222,-0.068000000,0.0,-0.068000000
3734,-Y,+X,494301,-0.068000000,0.0,-0.068000000
3735,-Y,+X,494382,-0.068000000,0.0,-0.068000000
3736,-Y,+X,494461,-0.068000000,0.0,-0.068000000
3737,-Y,+X,494542,-0.077000000,0.0,-0.077000000
3738,-Y,+X,494621,-0.069000000,0.0,-0.069000000
3739,-Y,+X,494702,-0.073000000,0.0,-0.073000000
3740,-Y,+X,494781,-0.071000000,0.0,-0.071000000
3741,-Y,+X,494862,-0.069000000,0.0,-0.069000000
3742,-Y,+X,494941,-0.077000000,0.0,-0.077000000
3743,-Y,+X,495021,-0.064000000,0.0,-0.064000000
3744,-Y,+X,495101,-0.064000000,0.0,-0.064000000
3745,-Y,+X,495181,-0.064000000,0.0,-0.064000000
3746,-Y,+X,495262,-0.063000000,0.0,-0.063000000
3747,-Y,+X,495341,-0.068000000,0.0,-0.068000000
3748,-Y,+X,495422,-0.068000000,0.0,-0.068000000
3749,-Y,+X,495501,-0.068000000,0.0,-0.068000000
3750,-Y,+X,495582,-0.066000000,0.0,-0.066000000
3751,-Y,+X,495661,-0.066000000,0.0,-0.066000000
3752,-Y,+X,495742,-0.066000000,0.0,-0.066000000
3753,-Y,+X,495821,-0.066000000,0.0,-0.066000000
3754,-Y,+X,495902,-0.072000000,0.0,-0.072000000
3755,-Y,+X,495981,-0.068000000,0.0,-0.068000000
3756,-Y,+X,496062,-0.068000000,0.0,-0.068000000
3757,-Y,+X,496141,-0.068000000,0.0,-0.068000000
3758,-Y,+X,496222,-0.069000000,0.0,-0.069000000
3759,-Y,+X,496301,-0.063000000,0.0,-0.063000000
3760,-Y,+X,496381,-0.069000000,0.0,-0.069000000
3761,-Y,+X,496462,-0.065000000,0.0,-0.065000000
3762,-Y,+X,496541,-0.065000000,0.0,-0.065000000
3763,-Y,+X,496622,-0.068000000,0.0,-0.068000000
3764,-Y,+X,496701,-0.069000000,0.0,-0.069000000
3765,-Y,+X,496782,-0.068000000,0.0,-0.068000000
3766,-Y,+X,496861,-0.063000000,0.0,-0.063000000
3767,-Y,+X,496942,-0.077000000,0.0,-0.077000000
3768,-Y,+X,497021,-0.064000000,0.0,-0.064000000
3769,-Y,+X,497102,-0.064000000,0.0,-0.064000000
3770,-Y,+X,497181,-0.071000000,0.0,-0.071000000
3771,-Y,+X,497262,-0.066000000,0.0,-0.066000000
3772,-Y,+X,497341,-0.077000000,0.0,-0.077000000
3773,-Y,+X,497421,-0.068000000,0.0,-0.068000000
3774,-Y,+X,497501,-0.068000000,0.0,-0.068000000
3775,-Y,+X,497581,-0.071000000,0.0,-0.071000000
3776,-Y,+X,497661,-0.068000000,0.0,-0.068000000
3777,-Y,+X,497741,-0.065000000,0.0,-0.065000000
3778,-Y,+X,497822,-0.077000000,0.0,-0.077000000
3779,-Y,+X,497901,-0.066000000,0.0,-0.066000000
3780,-Y,+X,497982,-0.068000000,0.0,-0.068000000
3781,-Y,+X,498061,-0.064000000,0.0,-0.064000000
3782,-Y,+X,498142,-0.057000000,0.0,-0.057000000
3783,-Y,+X,498221,-0.064000000,0.0,-0.064000000
3784,-Y,+X,498302,-0.068000000,0.0,-0.068000000
3785,-Y,+X,498381,-0.068000000,0.0,-0.068000000
3786,-Y,+X,498462,-0.069000000,0.0,-0.069000000
3787,-Y,+X,498541,-0.069000000,0.0,-0.069000000
3788,-Y,+X,498622,-0.073000000,0.0,-0.073000000
3789,-Y,+X,498701,-0.071000000,0.0,-0.071000000
3790,-Y,+X,498781,-0.071000000,0.0,-0.071000000
3791,-Y,+X,498861,-0.066000000,0.0,-0.066000000
3792,-Y,+X,498941,-0.066000000,0.0,-0.066000000
3793,-Y,+X,499022,-0.069000000,0.0,-0.069000000
3794,-Y,+X,499101,-0.066000000,0.0,-0.066000000
3795,-Y,+X,499182,-0.071000000,0.0,-0.071000000
3796,-Y,+X,499261,-0.071000000,0.0,-0.071000000
3797,-Y,+X,499342,-0.068000000,0.0,-0.068000000
3798,-Y,+X,499421,-0.065000000,0.0,-0.065000000
3799,-Y,+X,499502,-0.068000000,0.0,-0.068000000
3800,-Y,+X,499581,-0.068000000,0.0,-0.068000000
3801,-Y,+X,499662,-0.068000000,0.0,-0.068000000
3802,-Y,+X,499741,-0.068000000,0.0,-0.068000000
3803,-Y,+X,499822,-0.068000000,0.0,-0.068000000
3804,-Y,+X,499901,-0.068000000,0.0,-0.068000000
3805,-Y,+X,499981,-0.072000000,0.0,-0.072000000
3806,-Y,+X,500061,-0.066000000,0.0,-0.066000000
3807,-Y,+X,500141,-0.071000000,0.0,-0.071000000
3808,-Y,+X,500222,-0.065000000,0.0,-0.065000000
3809,-Y,+X,500301,-0.065000000,0.0,-0.065000000
3810,-Y,+X,500382,-0.066000000,0.0,-0.066000000
3811,-Y,+X,500461,-0.069000000,0.0,-0.069000000
3812,-Y,+X,500542,-0.068000000,0.0,-0.068000000
3813,-Y,+X,500621,-0.068000000,0.0,-0.068000000
3814,-Y,+X,500702,-0.068000000,0.0,-0.068000000
3815,-Y,+X,500781,-0.065000000,0.0,-0.065000000
3816,-Y,+X,500862,-0.071000000,0.0,-0.071000000
3817,-Y,+X,500941,-0.073000000,0.0,-0.073000000
3818,-Y,+X,501022,-0.064000000,0.0,-0.064000000
3819,-Y,+X,501101,-0.068000000,0.0,-0.068000000
3820,-Y,+X,501181,-0.072000000,0.0,-0.072000000
3821,-Y,+X,501261,-0.069000000,0.0,-0.069000000
3822,-Y,+X,501341,-0.068000000,0.0,-0.068000000
3823,-Y,+X,501421,-0.068000000,0.0,-0.068000000
3824,-Y,+X,501501,-0.071000000,0.0,-0.071000000
3825,-Y,+X,501582,-0.071000000,0.0,-0.071000000
3826,-Y,+X,501661,-0.065000000,0.0,-0.065000000
3827,-Y,+X,501742,-0.068000000,0.0,-0.068000000
3828,-Y,+X,501821,-0.069000000,0.0,-0.069000000
3829,-Y,+X,501902,-0.066000000,0.0,-0.066000000
3830,-Y,+X,501981,-0.066000000,0.0,-0.066000000
3831,-Y,+X,502062,-0.071000000,0.0,-0.071000000
3832,-Y,+X,502141,-0.068000000,0.0,-0.068000000
3833,-Y,+X,502222,-0.065000000,0.0,-0.065000000
3834,-Y,+X,502301,-0.065000000,0.0,-0.065000000
3835,-Y,+X,502382,-0.068000000,0.0,-0.068000000
3836,-Y,+X,502461,-0.068000000,0.0,-0.068000000
3837,-Y,+X,502541,-0.064000000,0.0,-0.064000000
3838,-Y,+X,502621,-0.064000000,0.0,-0.064000000
3839,-Y,+X,502701,-0.071000000,0.0,-0.071000000
3840,-Y,+X,502782,-0.065000000,0.0,-0.065000000
3841,-Y,+X,502861,-0.064000000,0.0,-0.064000000
3842,-Y,+X,502942,-0.068000000,0.0,-0.068000000
3843,-Y,+X,503021,-0.072000000,0.0,-0.072000000
3844,-Y,+X,503102,-0.068000000,0.0,-0.068000000
3845,-Y,+X,503181,-0.068000000,0.0,-0.068000000
3846,-Y,+X,503262,-0.069000000,0.0,-0.069000000
3847,-Y,+X,503341,-0.068000000,0.0,-0.068000000
3848,-Y,+X,503422,-0.065000000,0.0,-0.065000000
3849,-Y,+X,503501,-0.065000000,0.0,-0.065000000
3850,-Y,+X,503582,-0.068000000,0.0,-0.068000000
3851,-Y,+X,503661,-0.068000000,0.0,-0.068000000
3852,-Y,+X,503741,-0.065000000,0.0,-0.065000000
3853,-Y,+X,503821,-0.066000000,0.0,-0.066000000
3854,-Y,+X,503901,-0.066000000,0.0,-0.066000000
3855,-Y,+X,503982,-0.065000000,0.0,-0.065000000
3856,-Y,+X,504061,-0.064000000,0.0,-0.064000000
3857,-Y,+X,504142,-0.064000000,0.0,-0.064000000
3858,-Y,+X,504221,-0.066000000,0.0,-0.066000000
3859,-Y,+X,504302,-0.069000000,0.0,-0.069000000
3860,-Y,+X,504381,-0.064000000,0.0,-0.064000000
3861,-Y,+X,504462,-0.066000000,0.0,-0.066000000
3862,-Y,+X,504541,-0.065000000,0.0,-0.065000000
3863,-Y,+X,504622,-0.068000000,0.0,-0.068000000
3864,-Y,+X,504701,-0.068000000,0.0,-0.068000000
3865,-Y,+X,504782,-0.077000000,0.0,-0.077000000
3866,-Y,+X,504861,-0.066000000,0.0,-0.066000000
3867,-Y,+X,504942,-0.066000000,0.0,-0.066000000
3868,-Y,+X,505021,-0.069000000,0.0,-0.069000000
3869,-Y,+X,505101,-0.068000000,0.0,-0.068000000
3870,-Y,+X,505182,-0.065000000,0.0,-0.065000000
3871,-Y,+X,505261,-0.068000000,0.0,-0.068000000
3872,-Y,+X,505342,-0.066000000,0.0,-0.066000000
3873,-Y,+X,505421,-0.069000000,0.0,-0.069000000
3874,-Y,+X,505502,-0.065000000,0.0,-0.065000000
3875,-Y,+X,505581,-0.068000000,0.0,-0.068000000
3876,-Y,+X,505662,-0.068000000,0.0,-0.068000000
3877,-Y,+X,505741,-0.064000000,0.0,-0.064000000
3878,-Y,+X,505822,-0.063000000,0.0,-0.063000000
3879,-Y,+X,505901,-0.066000000,0.0,-0.066000000
3880,-Y,+X,505982,-0.068000000,0.0,-0.068000000
3881,-Y,+X,506061,-0.066000000,0.0,-0.066000000
3882,-Y,+X,506142,-0.066000000,0.0,-0.066000000
3883,-Y,+X,506221,-0.068000000,0.0,-0.068000000
3884,-Y,+X,506301,-0.066000000,0.0,-0.066000000
3885,-Y,+X,506381,-0.073000000,0.0,-0.073000000
3886,-Y,+X,506461,-0.071000000,0.0,-0.071000000
3887,-Y,+X,506542,-0.065000000,0.0,-0.065000000
3888,-Y,+X,506621,-0.065000000,0.0,-0.065000000
3889,-Y,+X,506702,-0.065000000,0.0,-0.065000000
3890,-Y,+X,506781,-0.068000000,0.0,-0.068000000
3891,-Y,+X,506862,-0.056000000,0.0,-0.056000000
3892,-Y,+X,506941,-0.068000000,0.0,-0.068000000
3893,-Y,+X,507022,-0.066000000,0.0,-0.066000000
3894,-Y,+X,507101,-0.066000000,0.0,-0.066000000
3895,-Y,+X,507182,-0.066000000,0.0,-0.066000000
3896,-Y,+X,507261,-0.068000000,0.0,-0.068000000
3897,-Y,+X,507342,-0.068000000,0.0,-0.068000000
3898,-Y,+X,507421,-0.068000000,0.0,-0.068000000
3899,-Y,+X,507501,-0.066000000,0.0,-0.066000000
3900,-Y,+X,507581,-0.064000000,0.0,-0.064000000
3901,-Y,+X,507661,-0.077000000,0.0,-0.077000000
3902,-Y,+X,507742,-0.077000000,0.0,-0.077000000
3903,-Y,+X,507821,-0.071000000,0.0,-0.071000000
3904,-Y,+X,507902,-0.071000000,0.0,-0.071000000
3905,-Y,+X,507981,-0.068000000,0.0,-0.068000000
3906,-Y,+X,508062,-0.066000000,0.0,-0.066000000
3907,-Y,+X,508141,-0.065000000,0.0,-0.065000000
3908,-Y,+X,508222,-0.064000000,0.0,-0.064000000
3909,-Y,+X,508301,-0.065000000,0.0,-0.065000000
3910,-Y,+X,508382,-0.068000000,0.0,-0.068000000
3911,-Y,+X,508461,-0.069000000,0.0,-0.069000000
3912,-Y,+X,508542,-0.071000000,0.0,-0.071000000
3913,-Y,+X,508621,-0.073000000,0.0,-0.073000000
3914,-Y,+X,508701,-0.071000000,0.0,-0.071000000
3915,-Y,+X,508781,-0.071000000,0.0,-0.071000000
3916,-Y,+X,508861,-0.068000000,0.0,-0.068000000
3917,-Y,+X,508942,-0.066000000,0.0,-0.066000000
3918,-Y,+X,509021,-0.068000000,0.0,-0.068000000
3919,-Y,+X,509102,-0.069000000,0.0,-0.069000000
3920,-Y,+X,509181,-0.071000000,0.0,-0.071000000
3921,-Y,+X,509262,-0.071000000,0.0,-0.071000000
3922,-Y,+X,509341,-0.071000000,0.0,-0.071000000
3923,-Y,+X,509422,-0.072000000,0.0,-0.072000000
3924,-Y,+X,509501,-0.064000000,0.0,-0.064000000
3925,-Y,+X,509582,-0.064000000,0.0,-0.064000000
3926,-Y,+X,509661,-0.069000000,0.0,-0.069000000
3927,-Y,+X,509742,-0.069000000,0.0,-0.069000000
3928,-Y,+X,509821,-0.065000000,0.0,-0.065000000
3929,-Y,+X,509902,-0.068000000,0.0,-0.068000000
3930,-Y,+X,509981,-0.068000000,0.0,-0.068000000
3931,-Y,+X,510061,-0.071000000,0.0,-0.071000000
3932,-Y,+X,510141,-0.065000000,0.0,-0.065000000
3933,-Y,+X,510221,-0.071000000,0.0,-0.071000000
3934,-Y,+X,510302,-0.068000000,0.0,-0.068000000
3935,-Y,+X,510381,-0.066000000,0.0,-0.066000000
3936,-Y,+X,510462,-0.068000000,0.0,-0.068000000
3937,-Y,+X,510541,-0.065000000,0.0,-0.065000000
3938,-Y,+X,510622,-0.068000000,0.0,-0.068000000
3939,-Y,+X,510701,-0.065000000,0.0,-0.065000000
3940,-Y,+X,510782,-0.065000000,0.0,-0.065000000
3941,-Y,+X,510861,-0.064000000,0.0,-0.064000000
3942,-Y,+X,510942,-0.063000000,0.0,-0.063000000
3943,-Y,+X,511021,-0.064000000,0.0,-0.064000000
3944,-Y,+X,511102,-0.073000000,0.0,-0.073000000
3945,-Y,+X,511181,-0.066000000,0.0,-0.066000000
3946,-Y,+X,511261,-0.064000000,0.0,-0.064000000
3947,-Y,+X,511341,-0.066000000,0.0,-0.066000000
3948,-Y,+X,511421,-0.066000000,0.0,-0.066000000
3949,-Y,+X,511502,-0.066000000,0.0,-0.066000000
3950,-Y,+X,511581,-0.064000000,0.0,-0.064000000
3951,-Y,+X,511662,-0.065000000,0.0,-0.065000000
3952,-Y,+X,511741,-0.065000000,0.0,-0.065000000
3953,-Y,+X,511822,-0.065000000,0.0,-0.065000000
3954,-Y,+X,511901,-0.065000000,0.0,-0.065000000
3955,-Y,+X,511982,-0.068000000,0.0,-0.068000000
3956,-Y,+X,512061,-0.068000000,0.0,-0.068000000
3957,-Y,+X,512142,-0.071000000,0.0,-0.071000000
3958,-Y,+X,512221,-0.068000000,0.0,-0.068000000
3959,-Y,+X,512302,-0.065000000,0.0,-0.065000000
3960,-Y,+X,512381,-0.068000000,0.0,-0.068000000
3961,-Y,+X,512461,-0.064000000,0.0,-0.064000000
3962,-Y,+X,512541,-0.066000000,0.0,-0.066000000
3963,-Y,+X,512621,-0.064000000,0.0,-0.064000000
3964,-Y,+X,512702,-0.068000000,0.0,-0.068000000
3965,-Y,+X,512781,-0.069000000,0.0,-0.069000000
3966,-Y,+X,512862,-0.069000000,0.0,-0.069000000
3967,-Y,+X,512941,-0.068000000,0.0,-0.068000000
3968,-Y,+X,513022,-0.066000000,0.0,-0.066000000
3969,-Y,+X,513101,-0.066000000,0.0,-0.066000000
3970,-Y,+X,513182,-0.065000000,0.0,-0.065000000
3971,-Y,+X,513261,-0.071000000,0.0,-0.071000000
3972,-Y,+X,513342,-0.071000000,0.0,-0.071000000
3973,-Y,+X,513421,-0.068000000,0.0,-0.068000000
3974,-Y,+X,513502,-0.068000000,0.0,-0.068000000
3975,-Y,+X,513581,-0.071000000,0.0,-0.071000000
3976,-Y,+X,513662,-0.065000000,0.0,-0.065000000
3977,-Y,+X,513741,-0.066000000,0.0,-0.066000000
3978,-Y,+X,513821,-0.066000000,0.0,-0.066000000
3979,-Y,+X,513902,-0.066000000,0.0,-0.066000000
3980,-Y,+X,513981,-0.068000000,0.0,-0.068000000
3981,-Y,+X,514062,-0.068000000,0.0,-0.068000000
3982,-Y,+X,514141,-0.069000000,0.0,-0.069000000
3983,-Y,+X,514222,-0.061000000,0.0,-0.061000000
3984,-Y,+X,514301,-0.068000000,0.0,-0.068000000
3985,-Y,+X,514382,-0.069000000,0.0,-0.069000000
3986,-Y,+X,514461,-0.071000000,0.0,-0.071000000
3987,-Y,+X,514542,-0.065000000,0.0,-0.065000000
3988,-Y,+X,514621,-0.066000000,0.0,-0.066000000
3989,-Y,+X,514702,-0.064000000,0.0,-0.064000000
3990,-Y,+X,514781,-0.061000000,0.0,-0.061000000
3991,-Y,+X,514861,-0.061000000,0.0,-0.061000000
3992,-Y,+X,514941,-0.079000000,0.0,-0.079000000
3993,-Y,+X,515021,-0.064000000,0.0,-0.064000000
3994,-Y,+X,515102,-0.064000000,0.0,-0.064000000
3995,-Y,+X,515181,-0.068000000,0.0,-0.068000000
3996,-Y,+X,515262,-0.064000000,0.0,-0.064000000
3997,-Y,+X,515341,-0.064000000,0.0,-0.064000000
3998,-Y,+X,515422,-0.072000000,0.0,-0.072000000
3999,-Y,+X,515501,-0.071000000,0.0,-0.071000000
4000,+Z,+Z,536216,-0.056000000,0.0,-0.056000000
4001,+Z,+Z,536296,-0.056000000,0.0,-0.056000000
4002,+Z,+Z,536377,-0.052000000,0.0,-0.052000000
4003,+Z,+Z,536456,-0.057000000,0.0,-0.057000000
4004,+Z,+Z,536537,-0.052000000,0.0,-0.052000000
4005,+Z,+Z,536616,-0.055000000,0.0,-0.055000000
4006,+Z,+Z,536696,-0.056000000,0.0,-0.056000000
4007,+Z,+Z,536777,-0.055000000,0.0,-0.055000000
4008,+Z,+Z,536856,-0.057000000,0.0,-0.057000000
4009,+Z,+Z,536936,-0.052000000,0.0,-0.052000000
4010,+Z,+Z,537017,-0.056000000,0.0,-0.056000000
4011,+Z,+Z,537096,-0.060000000,0.0,-0.060000000
4012,+Z,+Z,537176,-0.056000000,0.0,-0.056000000
4013,+Z,+Z,537257,-0.056000000,0.0,-0.056000000
4014,+Z,+Z,537336,-0.057000000,0.0,-0.057000000
4015,+Z,+Z,537417,-0.055000000,0.0,-0.055000000
4016,+Z,+Z,537496,-0.052000000,0.0,-0.052000000
4017,+Z,+Z,537576,-0.061000000,0.0,-0.061000000
4018,+Z,+Z,537657,-0.057000000,0.0,-0.057000000
4019,+Z,+Z,537736,-0.057000000,0.0,-0.057000000
4020,+Z,+Z,537816,-0.058000000,0.0,-0.058000000
4021,+Z,+Z,537897,-0.055000000,0.0,-0.055000000
4022,+Z,+Z,537976,-0.058000000,0.0,-0.058000000
4023,+Z,+Z,538057,-0.057000000,0.0,-0.057000000
4024,+Z,+Z,538137,-0.055000000,0.0,-0.055000000
4025,+Z,+Z,538216,-0.055000000,0.0,-0.055000000
4026,+Z,+Z,538297,-0.055000000,0.0,-0.055000000
4027,+Z,+Z,538376,-0.053000000,0.0,-0.053000000
4028,+Z,+Z,538456,-0.058000000,0.0,-0.058000000
4029,+Z,+Z,538537,-0.056000000,0.0,-0.056000000
4030,+Z,+Z,538616,-0.057000000,0.0,-0.057000000
4031,+Z,+Z,538696,-0.056000000,0.0,-0.056000000
4032,+Z,+Z,538777,-0.063000000,0.0,-0.063000000
4033,+Z,+Z,538856,-0.057000000,0.0,-0.057000000
4034,+Z,+Z,538937,-0.053000000,0.0,-0.053000000
4035,+Z,+Z,539016,-0.057000000,0.0,-0.057000000
4036,+Z,+Z,539096,-0.053000000,0.0,-0.053000000
4037,+Z,+Z,539177,-0.056000000,0.0,-0.056000000
4038,+Z,+Z,539256,-0.056000000,0.0,-0.056000000
4039,+Z,+Z,539336,-0.056000000,0.0,-0.056000000
4040,+Z,+Z,539417,-0.053000000,0.0,-0.053000000
4041,+Z,+Z,539496,-0.048000000,0.0,-0.048000000
4042,+Z,+Z,539576,-0.057000000,0.0,-0.057000000
4043,+Z,+Z,539657,-0.055000000,0.0,-0.055000000
4044,+Z,+Z,539736,-0.052000000,0.0,-0.052000000
4045,+Z,+Z,539817,-0.050000000,0.0,-0.050000000
4046,+Z,+Z,539896,-0.052000000,0.0,-0.052000000
4047,+Z,+Z,539976,-0.052000000,0.0,-0.052000000
4048,+Z,+Z,540057,-0.061000000,0.0,-0.061000000
4049,+Z,+Z,540136,-0.057000000,0.0,-0.057000000
4050,+Z,+Z,540216,-0.056000000,0.0,-0.056000000
4051,+Z,+Z,540297,-0.065000000,0.0,-0.065000000
4052,+Z,+Z,540376,-0.065000000,0.0,-0.065000000
4053,+Z,+Z,540456,-0.061000000,0.0,-0.061000000
4054,+Z,+Z,540537,-0.057000000,0.0,-0.057000000
4055,+Z,+Z,540616,-0.057000000,0.0,-0.057000000
4056,+Z,+Z,540697,-0.056000000,0.0,-0.056000000
4057,+Z,+Z,540776,-0.057000000,0.0,-0.057000000
4058,+Z,+Z,540856,-0.058000000,0.0,-0.058000000
4059,+Z,+Z,540937,-0.055000000,0.0,-0.055000000
4060,+Z,+Z,541016,-0.055000000,0.0,-0.055000000
4061,+Z,+Z,541096,-0.055000000,0.0,-0.055000000
4062,+Z,+Z,541177,-0.056000000,0.0,-0.056000000
4063,+Z,+Z,541256,-0.057000000,0.0,-0.057000000
4064,+Z,+Z,541337,-0.050000000,0.0,-0.050000000
4065,+Z,+Z,541416,-0.050000000,0.0,-0.050000000
4066,+Z,+Z,541496,-0.064000000,0.0,-0.064000000
4067,+Z,+Z,541577,-0.052000000,0.0,-0.052000000
4068,+Z,+Z,541656,-0.057000000,0.0,-0.057000000
4069,+Z,+Z,541736,-0.052000000,0.0,-0.052000000
4070,+Z,+Z,541817,-0.052000000,0.0,-0.052000000
4071,+Z,+Z,541896,-0.057000000,0.0,-0.057000000
4072,+Z,+Z,541976,-0.061000000,0.0,-0.061000000
4073,+Z,+Z,542057,-0.057000000,0.0,-0.057000000
4074,+Z,+Z,542136,-0.055000000,0.0,-0.055000000
4075,+Z,+Z,542217,-0.057000000,0.0,-0.057000000
4076,+Z,+Z,542296,-0.057000000,0.0,-0.057000000
4077,+Z,+Z,542376,-0.057000000,0.0,-0.057000000
4078,+Z,+Z,542457,-0.057000000,0.0,-0.057000000
4079,+Z,+Z,542536,-0.053000000,0.0,-0.053000000
4080,+Z,+Z,542616,-0.056000000,0.0,-0.056000000
4081,+Z,+Z,542697,-0.057000000,0.0,-0.057000000
4082,+Z,+Z,542776,-0.061000000,0.0,-0.061000000
4083,+Z,+Z,542856,-0.052000000,0.0,-0.052000000
4084,+Z,+Z,542937,-0.052000000,0.0,-0.052000000
4085,+Z,+Z,543016,-0.056000000,0.0,-0.056000000
4086,+Z,+Z,543097,-0.052000000,0.0,-0.052000000
4087,+Z,+Z,543176,-0.057000000,0.0,-0.057000000
4088,+Z,+Z,543256,-0.052000000,0.0,-0.052000000
4089,+Z,+Z,543337,-0.056000000,0.0,-0.056000000
4090,+Z,+Z,543416,-0.056000000,0.0,-0.056000000
4091,+Z,+Z,543496,-0.052000000,0.0,-0.052000000
4092,+Z,+Z,543577,-0.058000000,0.0,-0.058000000
4093,+Z,+Z,543656,-0.053000000,0.0,-0.053000000
4094,+Z,+Z,543736,-0.057000000,0.0,-0.057000000
4095,+Z,+Z,543817,-0.061000000,0.0,-0.061000000
4096,+Z,+Z,543896,-0.058000000,0.0,-0.058000000
4097,+Z,+Z,543977,-0.055000000,0.0,-0.055000000
4098,+Z,+Z,544057,-0.052000000,0.0,-0.052000000
4099,+Z,+Z,544136,-0.056000000,0.0,-0.056000000
4100,+Z,+Z,544217,-0.057000000,0.0,-0.057000000
4101,+Z,+Z,544296,-0.055000000,0.0,-0.055000000
4102,+Z,+Z,544376,-0.053000000,0.0,-0.053000000
4103,+Z,+Z,544457,-0.053000000,0.0,-0.053000000
